timestamp,temperature_c,humidity_pct,solar_radiation_wm2,wind_speed_ms,building_id,building_type,area_sqm,hour,day_of_week,day_name,month,is_weekend,is_exam_week,is_vacation,is_holiday,occupancy_rate,hvac_power_kwh,lighting_power_kwh,equipment_power_kwh,total_power_kwh,is_anomaly,anomaly_type,anomaly_severity,expected_normal_kwh
2025-05-29 06:00:00,32.5,56.64,0.0,6.76,Dining_Hall_Mess,Commercial,8000,6,3,Thursday,5,0,0,0,0,0.171,25.04,7.46,7.78,42.09,0,Normal,None,42.09
2025-05-29 06:00:00,32.5,56.64,0.0,6.76,Hostel_Boys_Block,Residential,22000,6,3,Thursday,5,0,0,0,0,0.862,121.65,42.14,51.35,212.16,0,Normal,None,212.16
2025-05-29 06:00:00,32.5,56.64,0.0,6.76,Hostel_Girls_Block,Residential,18000,6,3,Thursday,5,0,0,0,0,0.788,93.16,31.78,37.86,162.91,0,Normal,None,162.91
2025-05-29 07:00:00,29.65,66.79,224.3,1.31,Academic_Block_1,Academic,25000,7,3,Thursday,5,0,0,0,0,0.01,52.85,11.43,13.59,80.25,0,Normal,None,80.25
2025-05-29 07:00:00,29.65,66.79,224.3,1.31,Central_Library,Library,12000,7,3,Thursday,5,0,0,0,0,0.47,42.58,11.56,21.84,74.61,0,Normal,None,74.61
2025-05-29 07:00:00,29.65,66.79,224.3,1.31,Dining_Hall_Mess,Commercial,8000,7,3,Thursday,5,0,0,0,0,0.542,29.35,8.12,14.11,51.91,0,Normal,None,51.91
2025-05-29 07:00:00,29.65,66.79,224.3,1.31,Hostel_Boys_Block,Residential,22000,7,3,Thursday,5,0,0,0,0,0.905,94.7,22.34,53.67,170.21,0,Normal,None,170.21
2025-05-29 07:00:00,29.65,66.79,224.3,1.31,Hostel_Girls_Block,Residential,18000,7,3,Thursday,5,0,0,0,0,0.853,73.85,17.3,39.57,129.34,0,Normal,None,129.34
2025-05-29 08:00:00,30.07,68.2,412.56,2.06,Academic_Block_1,Academic,25000,8,3,Thursday,5,0,0,0,0,0.01,55.35,11.43,14.01,82.49,0,Normal,None,82.49
2025-05-29 08:00:00,30.07,68.2,412.56,2.06,Central_Library,Library,12000,8,3,Thursday,5,0,0,0,0,0.494,45.92,11.77,21.12,80.84,0,Normal,None,80.84
2025-05-29 08:00:00,30.07,68.2,412.56,2.06,Dining_Hall_Mess,Commercial,8000,8,3,Thursday,5,0,0,0,0,0.901,40.1,10.19,22.87,73.29,0,Normal,None,73.29
2025-05-29 08:00:00,30.07,68.2,412.56,2.06,Hostel_Boys_Block,Residential,22000,8,3,Thursday,5,0,0,0,0,0.825,94.74,21.07,50.5,166.78,0,Normal,None,166.78
2025-05-29 08:00:00,30.07,68.2,412.56,2.06,Hostel_Girls_Block,Residential,18000,8,3,Thursday,5,0,0,0,0,0.846,77.88,17.21,41.76,138.42,0,Normal,None,138.42
2025-05-29 09:00:00,36.59,65.58,509.67,3.6,Academic_Block_1,Academic,25000,9,3,Thursday,5,0,0,0,0,0.344,128.81,17.44,32.87,179.27,0,Normal,None,179.27
2025-05-29 09:00:00,36.59,65.58,509.67,3.6,Central_Library,Library,12000,9,3,Thursday,5,0,0,0,0,0.58,79.29,12.51,25.19,115.72,0,Normal,None,115.72
2025-05-29 09:00:00,36.59,65.58,509.67,3.6,Dining_Hall_Mess,Commercial,8000,9,3,Thursday,5,0,0,0,0,0.557,51.52,8.21,17.52,79.2,0,Normal,None,79.2
2025-05-29 09:00:00,36.59,65.58,509.67,3.6,Hostel_Boys_Block,Residential,22000,9,3,Thursday,5,0,0,0,0,0.235,91.51,11.72,20.7,124.57,0,Normal,None,124.57
2025-05-29 09:00:00,36.59,65.58,509.67,3.6,Hostel_Girls_Block,Residential,18000,9,3,Thursday,5,0,0,0,0,0.224,73.07,9.15,15.03,94.83,0,Normal,None,94.83
2025-05-29 10:00:00,36.67,59.29,700.77,6.09,Academic_Block_1,Academic,25000,10,3,Thursday,5,0,0,0,0,0.585,163.57,21.78,44.56,231.71,0,Normal,None,231.71
2025-05-29 10:00:00,36.67,59.29,700.77,6.09,Central_Library,Library,12000,10,3,Thursday,5,0,0,0,0,0.754,92.0,14.01,28.53,135.26,0,Normal,None,135.26
2025-05-29 10:00:00,36.67,59.29,700.77,6.09,Dining_Hall_Mess,Commercial,8000,10,3,Thursday,5,0,0,0,0,0.159,34.87,5.92,9.09,49.04,0,Normal,None,49.04
2025-05-29 10:00:00,36.67,59.29,700.77,6.09,Hostel_Boys_Block,Residential,22000,10,3,Thursday,5,0,0,0,0,0.292,99.67,12.63,24.68,137.78,0,Normal,None,137.78
2025-05-29 10:00:00,36.67,59.29,700.77,6.09,Hostel_Girls_Block,Residential,18000,10,3,Thursday,5,0,0,0,0,0.25,76.78,9.49,16.27,103.29,0,Normal,None,103.29
2025-05-29 11:00:00,38.56,63.12,785.42,4.35,Academic_Block_1,Academic,25000,11,3,Thursday,5,0,0,0,0,0.798,215.34,25.61,57.57,297.78,0,Normal,None,297.78
2025-05-29 11:00:00,38.56,63.12,785.42,4.35,Central_Library,Library,12000,11,3,Thursday,5,0,0,0,0,0.718,99.77,13.7,27.75,141.54,0,Normal,None,141.54
2025-05-29 11:00:00,38.56,63.12,785.42,4.35,Dining_Hall_Mess,Commercial,8000,11,3,Thursday,5,0,0,0,0,0.342,47.73,6.97,12.23,68.55,0,Normal,None,68.55
2025-05-29 11:00:00,38.56,63.12,785.42,4.35,Hostel_Boys_Block,Residential,22000,11,3,Thursday,5,0,0,0,0,0.268,108.03,12.25,23.09,141.0,0,Normal,None,141.0
2025-05-29 11:00:00,38.56,63.12,785.42,4.35,Hostel_Girls_Block,Residential,18000,11,3,Thursday,5,0,0,0,0,0.22,82.47,9.1,16.04,105.77,0,Normal,None,105.77
2025-05-29 12:00:00,38.05,63.47,784.79,3.27,Academic_Block_1,Academic,25000,12,3,Thursday,5,0,0,0,0,0.869,220.2,71.05262048185952,61.47,351.2826204818595,1,Lighting Relay Jam / Basal Creep,Low,307.12
2025-05-29 12:00:00,38.05,63.47,784.79,3.27,Central_Library,Library,12000,12,3,Thursday,5,0,0,0,0,0.82,104.54,14.58,30.73,151.62,0,Normal,None,151.62
2025-05-29 12:00:00,38.05,63.47,784.79,3.27,Dining_Hall_Mess,Commercial,8000,12,3,Thursday,5,0,0,0,0,0.758,66.73,9.37,17.26,93.29,0,Normal,None,93.29
2025-05-29 12:00:00,38.05,63.47,784.79,3.27,Hostel_Boys_Block,Residential,22000,12,3,Thursday,5,0,0,0,0,0.172,92.26,10.72,18.76,122.43,0,Normal,None,122.43
2025-05-29 12:00:00,38.05,63.47,784.79,3.27,Hostel_Girls_Block,Residential,18000,12,3,Thursday,5,0,0,0,0,0.238,82.18,9.33,16.45,109.14,0,Normal,None,109.14
2025-05-29 13:00:00,37.23,67.28,653.95,2.49,Academic_Block_1,Academic,25000,13,3,Thursday,5,0,0,0,0,0.831,204.15,26.21,60.19,290.78,0,Normal,None,290.78
2025-05-29 13:00:00,37.23,67.28,653.95,2.49,Central_Library,Library,12000,13,3,Thursday,5,0,0,0,0,0.83,100.06,14.67,30.39,147.33,0,Normal,None,147.33
2025-05-29 13:00:00,37.23,67.28,653.95,2.49,Dining_Hall_Mess,Commercial,8000,13,3,Thursday,5,0,0,0,0,0.977,73.35,10.63,22.62,104.38,0,Normal,None,104.38
2025-05-29 13:00:00,37.23,67.28,653.95,2.49,Hostel_Boys_Block,Residential,22000,13,3,Thursday,5,0,0,0,0,0.342,109.17,13.42,28.05,152.84,0,Normal,None,152.84
2025-05-29 13:00:00,37.23,67.28,653.95,2.49,Hostel_Girls_Block,Residential,18000,13,3,Thursday,5,0,0,0,0,0.256,79.8,9.57,15.46,104.69,0,Normal,None,104.69
2025-05-29 14:00:00,38.14,61.47,626.94,0.71,Academic_Block_1,Academic,25000,14,3,Thursday,5,0,0,0,0,0.732,199.77,24.43,53.45,275.32,0,Normal,None,275.32
2025-05-29 14:00:00,38.14,61.47,626.94,0.71,Central_Library,Library,12000,14,3,Thursday,5,0,0,0,0,0.787,102.0,14.3,28.68,143.46,0,Normal,None,143.46
2025-05-29 14:00:00,38.14,61.47,626.94,0.71,Dining_Hall_Mess,Commercial,8000,14,3,Thursday,5,0,0,0,0,0.766,66.81,9.41,19.46,94.47,0,Normal,None,94.47
2025-05-29 14:00:00,38.14,61.47,626.94,0.71,Hostel_Boys_Block,Residential,22000,14,3,Thursday,5,0,0,0,0,0.236,100.67,11.74,20.82,131.99,0,Normal,None,131.99
2025-05-29 14:00:00,38.14,61.47,626.94,0.71,Hostel_Girls_Block,Residential,18000,14,3,Thursday,5,0,0,0,0,0.216,79.54,9.05,15.72,105.52,0,Normal,None,105.52
2025-05-29 15:00:00,39.97,63.19,665.47,1.69,Academic_Block_1,Academic,25000,15,3,Thursday,5,0,0,0,0,0.568,192.15,21.47,45.18,257.14,0,Normal,None,257.14
2025-05-29 15:00:00,39.97,63.19,665.47,1.69,Central_Library,Library,12000,15,3,Thursday,5,0,0,0,0,0.845,116.97,14.8,31.78,160.09,0,Normal,None,160.09
2025-05-29 15:00:00,39.97,63.19,665.47,1.69,Dining_Hall_Mess,Commercial,8000,15,3,Thursday,5,0,0,0,0,0.295,47.98,6.7,12.9,67.22,0,Normal,None,67.22
2025-05-29 15:00:00,39.97,63.19,665.47,1.69,Hostel_Boys_Block,Residential,22000,15,3,Thursday,5,0,0,0,0,0.209,106.9,11.31,18.49,135.54,0,Normal,None,135.54
2025-05-29 15:00:00,39.97,63.19,665.47,1.69,Hostel_Girls_Block,Residential,18000,15,3,Thursday,5,0,0,0,0,0.246,91.39,9.44,16.79,116.59,0,Normal,None,116.59
2025-05-29 16:00:00,37.98,63.96,359.36,0.5,Academic_Block_1,Academic,25000,16,3,Thursday,5,0,0,0,0,0.257,125.22,15.88,27.92,169.83,0,Normal,None,169.83
2025-05-29 16:00:00,37.98,63.96,359.36,0.5,Central_Library,Library,12000,16,3,Thursday,5,0,0,0,0,0.857,105.12,14.9,32.55,152.26,0,Normal,None,152.26
2025-05-29 16:00:00,37.98,63.96,359.36,0.5,Dining_Hall_Mess,Commercial,8000,16,3,Thursday,5,0,0,0,0,0.111,33.51,5.64,8.33,48.45,0,Normal,None,48.45
2025-05-29 16:00:00,37.98,63.96,359.36,0.5,Hostel_Boys_Block,Residential,22000,16,3,Thursday,5,0,0,0,0,0.282,104.83,12.47,23.28,142.54,0,Normal,None,142.54
2025-05-29 16:00:00,37.98,63.96,359.36,0.5,Hostel_Girls_Block,Residential,18000,16,3,Thursday,5,0,0,0,0,0.279,84.62,9.87,19.32,111.32,0,Normal,None,111.32
2025-05-29 17:00:00,40.27,64.71,205.95,0.5,Academic_Block_1,Academic,25000,17,3,Thursday,5,0,0,0,0,0.012,97.14,11.47,15.04,124.0,0,Normal,None,124.0
2025-05-29 17:00:00,40.27,64.71,205.95,0.5,Central_Library,Library,12000,17,3,Thursday,5,0,0,0,0,0.848,117.12,14.83,30.07,162.6,0,Normal,None,162.6
2025-05-29 17:00:00,40.27,64.71,205.95,0.5,Dining_Hall_Mess,Commercial,8000,17,3,Thursday,5,0,0,0,0,0.132,37.79,5.76,7.67,53.28,0,Normal,None,53.28
2025-05-29 17:00:00,40.27,64.71,205.95,0.5,Hostel_Boys_Block,Residential,22000,17,3,Thursday,5,0,0,0,0,0.201,105.44,11.18,20.05,137.09,0,Normal,None,137.09
2025-05-29 17:00:00,40.27,64.71,205.95,0.5,Hostel_Girls_Block,Residential,18000,17,3,Thursday,5,0,0,0,0,0.214,86.95,9.02,17.43,112.61,0,Normal,None,112.61
2025-05-29 18:00:00,38.02,59.51,0.0,2.71,Academic_Block_1,Academic,25000,18,3,Thursday,5,0,0,0,0,0.032,89.98,12.69,14.44,115.03,0,Normal,None,115.03
2025-05-29 18:00:00,38.02,59.51,0.0,2.71,Central_Library,Library,12000,18,3,Thursday,5,0,0,0,0,0.711,93.31,22.86,28.04,144.18,0,Normal,None,144.18
2025-05-29 18:00:00,38.02,59.51,0.0,2.71,Dining_Hall_Mess,Commercial,8000,18,3,Thursday,5,0,0,0,0,0.28,40.33,9.03,12.12,61.3,0,Normal,None,61.3
2025-05-29 18:00:00,38.02,59.51,0.0,2.71,Hostel_Boys_Block,Residential,22000,18,3,Thursday,5,0,0,0,0,0.758,167.04,38.02,45.43,252.0,0,Normal,None,252.0
2025-05-29 18:00:00,38.02,59.51,0.0,2.71,Hostel_Girls_Block,Residential,18000,18,3,Thursday,5,0,0,0,0,0.854,146.05,33.92,42.14,220.16,0,Normal,None,220.16
2025-05-29 19:00:00,38.04,50.49,0.0,0.5,Academic_Block_1,Academic,25000,19,3,Thursday,5,0,0,0,0,0.057,93.85,13.82,13.56,120.62,0,Normal,None,120.62
2025-05-29 19:00:00,38.04,50.49,0.0,0.5,Central_Library,Library,12000,19,3,Thursday,5,0,0,0,0,0.694,92.18,22.49,27.57,146.6,0,Normal,None,146.6
2025-05-29 19:00:00,38.04,50.49,0.0,0.5,Dining_Hall_Mess,Commercial,8000,19,3,Thursday,5,0,0,0,0,0.666,59.09,14.59,19.9,92.7,0,Normal,None,92.7
2025-05-29 19:00:00,38.04,50.49,0.0,0.5,Hostel_Boys_Block,Residential,22000,19,3,Thursday,5,0,0,0,0,0.825,176.17,40.67,49.31,265.43,0,Normal,None,265.43
2025-05-29 19:00:00,38.04,50.49,0.0,0.5,Hostel_Girls_Block,Residential,18000,19,3,Thursday,5,0,0,0,0,0.806,140.99,32.36,38.52,211.66,0,Normal,None,211.66
2025-05-29 20:00:00,36.66,62.79,0.0,0.86,Academic_Block_1,Academic,25000,20,3,Thursday,5,0,0,0,0,0.056,87.38,13.77,16.34,115.49,0,Normal,None,115.49
2025-05-29 20:00:00,36.66,62.79,0.0,0.86,Central_Library,Library,12000,20,3,Thursday,5,0,0,0,0,0.685,84.55,22.3,26.74,134.4,0,Normal,None,134.4
2025-05-29 20:00:00,36.66,62.79,0.0,0.86,Dining_Hall_Mess,Commercial,8000,20,3,Thursday,5,0,0,0,0,0.958,67.47,18.8,22.73,110.46,0,Normal,None,110.46
2025-05-29 20:00:00,36.66,62.79,0.0,0.86,Hostel_Boys_Block,Residential,22000,20,3,Thursday,5,0,0,0,0,0.819,161.05,40.43,48.85,252.42,0,Normal,None,252.42
2025-05-29 20:00:00,36.66,62.79,0.0,0.86,Hostel_Girls_Block,Residential,18000,20,3,Thursday,5,0,0,0,0,0.915,140.27,35.9,44.38,219.97,0,Normal,None,219.97
2025-05-29 21:00:00,35.66,63.52,0.0,0.5,Academic_Block_1,Academic,25000,21,3,Thursday,5,0,0,0,0,0.065,83.96,14.18,16.84,114.25,0,Normal,None,114.25
2025-05-29 21:00:00,35.66,63.52,0.0,0.5,Central_Library,Library,12000,21,3,Thursday,5,0,0,0,0,0.565,72.06,19.7,23.57,116.14,0,Normal,None,116.14
2025-05-29 21:00:00,35.66,63.52,0.0,0.5,Dining_Hall_Mess,Commercial,8000,21,3,Thursday,5,0,0,0,0,0.684,51.96,14.85,17.77,85.37,0,Normal,None,85.37
2025-05-29 21:00:00,35.66,63.52,0.0,0.5,Hostel_Boys_Block,Residential,22000,21,3,Thursday,5,0,0,0,0,0.892,158.97,43.32,51.73,253.74,0,Normal,None,253.74
2025-05-29 21:00:00,35.66,63.52,0.0,0.5,Hostel_Girls_Block,Residential,18000,21,3,Thursday,5,0,0,0,0,0.866,126.57,34.31,42.57,205.38,0,Normal,None,205.38
2025-05-29 22:00:00,34.43,60.66,0.0,7.05,Academic_Block_1,Academic,25000,22,3,Thursday,5,0,0,0,0,0.07,78.81,14.4,16.19,108.51,0,Normal,None,108.51
2025-05-29 22:00:00,34.43,60.66,0.0,7.05,Central_Library,Library,12000,22,3,Thursday,5,0,0,0,0,0.577,67.2,19.96,25.32,110.53,0,Normal,None,110.53
2025-05-29 22:00:00,34.43,60.66,0.0,7.05,Dining_Hall_Mess,Commercial,8000,22,3,Thursday,5,0,0,0,0,0.286,32.86,9.12,11.57,53.38,0,Normal,None,53.38
2025-05-29 22:00:00,34.43,60.66,0.0,7.05,Hostel_Boys_Block,Residential,22000,22,3,Thursday,5,0,0,0,0,0.837,139.78,41.15,49.96,229.82,0,Normal,None,229.82
2025-05-29 22:00:00,34.43,60.66,0.0,7.05,Hostel_Girls_Block,Residential,18000,22,3,Thursday,5,0,0,0,0,0.797,109.9,32.07,38.83,179.52,0,Normal,None,179.52
2025-05-29 23:00:00,31.59,61.25,0.0,1.61,Academic_Block_1,Academic,25000,23,3,Thursday,5,0,0,0,0,0.036,62.35,12.87,13.97,90.68,0,Normal,None,90.68
2025-05-29 23:00:00,31.59,61.25,0.0,1.61,Central_Library,Library,12000,23,3,Thursday,5,0,0,0,0,0.448,48.63,17.18,23.01,87.99,0,Normal,None,87.99
2025-05-29 23:00:00,31.59,61.25,0.0,1.61,Dining_Hall_Mess,Commercial,8000,23,3,Thursday,5,0,0,0,0,0.068,20.4,5.98,6.93,32.22,0,Normal,None,32.22
2025-05-29 23:00:00,31.59,61.25,0.0,1.61,Hostel_Boys_Block,Residential,22000,23,3,Thursday,5,0,0,0,0,0.846,110.61,41.5,52.61,202.28,0,Normal,None,202.28
2025-05-29 23:00:00,31.59,61.25,0.0,1.61,Hostel_Girls_Block,Residential,18000,23,3,Thursday,5,0,0,0,0,0.924,94.51,36.19,43.49,173.18,0,Normal,None,173.18
2025-05-30 00:00:00,31.54,65.16,0.0,4.98,Academic_Block_1,Academic,25000,0,4,Friday,5,0,0,0,0,0.057,64.03,13.82,16.06,93.67,0,Normal,None,93.67
2025-05-30 00:00:00,31.54,65.16,0.0,4.98,Central_Library,Library,12000,0,4,Friday,5,0,0,0,0,0.099,33.33,9.64,12.93,56.61,0,Normal,None,56.61
2025-05-30 00:00:00,31.54,65.16,0.0,4.98,Dining_Hall_Mess,Commercial,8000,0,4,Friday,5,0,0,0,0,0.089,20.93,6.28,8.21,37.02,0,Normal,None,37.02
2025-05-30 00:00:00,31.54,65.16,0.0,4.98,Hostel_Boys_Block,Residential,22000,0,4,Friday,5,0,0,0,0,0.969,119.84,46.37,54.82,217.94,0,Normal,None,217.94
2025-05-30 00:00:00,31.54,65.16,0.0,4.98,Hostel_Girls_Block,Residential,18000,0,4,Friday,5,0,0,0,0,0.864,90.15,34.24,40.28,163.49,0,Normal,None,163.49
2025-05-30 01:00:00,30.76,67.54,0.0,2.85,Academic_Block_1,Academic,25000,1,4,Friday,5,0,0,0,0,0.059,60.61,13.9,16.63,90.78,0,Normal,None,90.78
2025-05-30 01:00:00,30.76,67.54,0.0,2.85,Central_Library,Library,12000,1,4,Friday,5,0,0,0,0,0.132,32.77,10.35,13.04,56.64,0,Normal,None,56.64
2025-05-30 01:00:00,30.76,67.54,0.0,2.85,Dining_Hall_Mess,Commercial,8000,1,4,Friday,5,0,0,0,0,0.047,18.6,5.68,6.14,32.49,0,Normal,None,32.49
2025-05-30 01:00:00,30.76,67.54,0.0,2.85,Hostel_Boys_Block,Residential,22000,1,4,Friday,5,0,0,0,0,0.828,100.5,40.79,47.06,190.05,0,Normal,None,190.05
2025-05-30 01:00:00,30.76,67.54,0.0,2.85,Hostel_Girls_Block,Residential,18000,1,4,Friday,5,0,0,0,0,0.815,80.37,32.66,38.52,152.61,0,Normal,None,152.61
2025-05-30 02:00:00,25.41,72.12,0.0,3.57,Academic_Block_1,Academic,25000,2,4,Friday,5,0,0,0,0,0.01,34.38,11.7,14.15,59.64,0,Normal,None,59.64
2025-05-30 02:00:00,25.41,72.12,0.0,3.57,Central_Library,Library,12000,2,4,Friday,5,0,0,0,0,0.031,17.61,8.17,11.02,36.89,0,Normal,None,36.89
2025-05-30 02:00:00,25.41,72.12,0.0,3.57,Dining_Hall_Mess,Commercial,8000,2,4,Friday,5,0,0,0,0,0.095,11.4,6.37,6.89,22.96,0,Normal,None,22.96
2025-05-30 02:00:00,25.41,72.12,0.0,3.57,Hostel_Boys_Block,Residential,22000,2,4,Friday,5,0,0,0,0,0.83,44.65,40.87,50.14,134.33,0,Normal,None,134.33
2025-05-30 02:00:00,25.41,72.12,0.0,3.57,Hostel_Girls_Block,Residential,18000,2,4,Friday,5,0,0,0,0,0.948,38.19,36.97,45.13,120.59,0,Normal,None,120.59
2025-05-30 03:00:00,30.76,58.86,0.0,2.73,Academic_Block_1,Academic,25000,3,4,Friday,5,0,0,0,0,0.076,62.02,14.67,15.39,89.5,0,Normal,None,89.5
2025-05-30 03:00:00,30.76,58.86,0.0,2.73,Central_Library,Library,12000,3,4,Friday,5,0,0,0,0,0.098,31.42,40.37614614475977,12.08,85.75614614475977,1,Lighting Relay Jam / Basal Creep,Low,55.0
2025-05-30 03:00:00,30.76,58.86,0.0,2.73,Dining_Hall_Mess,Commercial,8000,3,4,Friday,5,0,0,0,0,0.076,19.37,6.09,6.89,31.66,0,Normal,None,31.66
2025-05-30 03:00:00,30.76,58.86,0.0,2.73,Hostel_Boys_Block,Residential,22000,3,4,Friday,5,0,0,0,0,0.827,100.43,40.75,50.92,193.04,0,Normal,None,193.04
2025-05-30 03:00:00,30.76,58.86,0.0,2.73,Hostel_Girls_Block,Residential,18000,3,4,Friday,5,0,0,0,0,0.844,82.1,33.6,41.56,154.54,0,Normal,None,154.54
2025-05-30 04:00:00,30.05,61.48,0.0,3.37,Academic_Block_1,Academic,25000,4,4,Friday,5,0,0,0,0,0.056,57.11,13.77,14.83,85.56,0,Normal,None,85.56
2025-05-30 04:00:00,30.05,61.48,0.0,3.37,Central_Library,Library,12000,4,4,Friday,5,0,0,0,0,0.085,29.25,9.34,10.57,48.14,0,Normal,None,48.14
2025-05-30 04:00:00,30.05,61.48,0.0,3.37,Dining_Hall_Mess,Commercial,8000,4,4,Friday,5,0,0,0,0,0.051,17.67,5.73,7.51,29.09,0,Normal,None,29.09
2025-05-30 04:00:00,30.05,61.48,0.0,3.37,Hostel_Boys_Block,Residential,22000,4,4,Friday,5,0,0,0,0,0.877,96.36,42.73,52.39,193.32,0,Normal,None,193.32
2025-05-30 04:00:00,30.05,61.48,0.0,3.37,Hostel_Girls_Block,Residential,18000,4,4,Friday,5,0,0,0,0,0.786,72.77,31.72,38.85,146.71,0,Normal,None,146.71
2025-05-30 05:00:00,31.35,72.11,0.0,1.63,Academic_Block_1,Academic,25000,5,4,Friday,5,0,0,0,0,0.073,64.57,14.54,18.64,98.47,0,Normal,None,98.47
2025-05-30 05:00:00,31.35,72.11,0.0,1.63,Central_Library,Library,12000,5,4,Friday,5,0,0,0,0,0.087,32.37,9.38,11.67,54.05,0,Normal,None,54.05
2025-05-30 05:00:00,31.35,72.11,0.0,1.63,Dining_Hall_Mess,Commercial,8000,5,4,Friday,5,0,0,0,0,0.027,18.88,5.39,5.86,32.71,0,Normal,None,32.71
2025-05-30 05:00:00,31.35,72.11,0.0,1.63,Hostel_Boys_Block,Residential,22000,5,4,Friday,5,0,0,0,0,0.85,108.37,41.66,48.9,200.16,0,Normal,None,200.16
2025-05-30 05:00:00,31.35,72.11,0.0,1.63,Hostel_Girls_Block,Residential,18000,5,4,Friday,5,0,0,0,0,0.9,90.77,35.41,44.07,171.55,0,Normal,None,171.55
2025-05-30 06:00:00,28.89,68.55,0.0,3.55,Academic_Block_1,Academic,25000,6,4,Friday,5,0,0,0,0,0.01,48.81,11.7,13.86,74.71,0,Normal,None,74.71
2025-05-30 06:00:00,28.89,68.55,0.0,3.55,Central_Library,Library,12000,6,4,Friday,5,0,0,0,0,0.071,26.11,9.03,9.54,43.71,0,Normal,None,43.71
2025-05-30 06:00:00,28.89,68.55,0.0,3.55,Dining_Hall_Mess,Commercial,8000,6,4,Friday,5,0,0,0,0,0.18,18.68,7.59,9.49,37.13,0,Normal,None,37.13
2025-05-30 06:00:00,28.89,68.55,0.0,3.55,Hostel_Boys_Block,Residential,22000,6,4,Friday,5,0,0,0,0,0.821,80.56,40.51,49.64,169.71,0,Normal,None,169.71
2025-05-30 06:00:00,28.89,68.55,0.0,3.55,Hostel_Girls_Block,Residential,18000,6,4,Friday,5,0,0,0,0,0.862,66.75,34.18,41.07,141.36,0,Normal,None,141.36
2025-05-30 07:00:00,31.78,67.28,237.64,3.16,Academic_Block_1,Academic,25000,7,4,Friday,5,0,0,0,0,0.037,64.23,11.92,15.53,92.72,0,Normal,None,92.72
2025-05-30 07:00:00,31.78,67.28,237.64,3.16,Central_Library,Library,12000,7,4,Friday,5,0,0,0,0,0.456,50.69,11.44,20.31,86.7,0,Normal,None,86.7
2025-05-30 07:00:00,31.78,67.28,237.64,3.16,Dining_Hall_Mess,Commercial,8000,7,4,Friday,5,0,0,0,0,0.573,36.57,8.3,15.31,60.62,0,Normal,None,60.62
2025-05-30 07:00:00,31.78,67.28,237.64,3.16,Hostel_Boys_Block,Residential,22000,7,4,Friday,5,0,0,0,0,0.886,116.83,22.03,50.99,187.51,0,Normal,None,187.51
2025-05-30 07:00:00,31.78,67.28,237.64,3.16,Hostel_Girls_Block,Residential,18000,7,4,Friday,5,0,0,0,0,0.905,95.94,17.98,42.48,38.400693743834545,1,Power Phase Loss / Sensor Fault,Medium,153.33
2025-05-30 08:00:00,31.71,62.0,471.99,3.75,Academic_Block_1,Academic,25000,8,4,Friday,5,0,0,0,0,0.01,62.38,11.43,12.72,87.64,0,Normal,None,87.64
2025-05-30 08:00:00,31.71,62.0,471.99,3.75,Central_Library,Library,12000,8,4,Friday,5,0,0,0,0,0.411,49.37,11.05,20.8,80.08,0,Normal,None,80.08
2025-05-30 08:00:00,31.71,62.0,471.99,3.75,Dining_Hall_Mess,Commercial,8000,8,4,Friday,5,0,0,0,0,0.91,47.19,10.24,20.38,77.14,0,Normal,None,77.14
2025-05-30 08:00:00,31.71,62.0,471.99,3.75,Hostel_Boys_Block,Residential,22000,8,4,Friday,5,0,0,0,0,0.802,110.21,20.7,48.95,180.68,0,Normal,None,180.68
2025-05-30 08:00:00,31.71,62.0,471.99,3.75,Hostel_Girls_Block,Residential,18000,8,4,Friday,5,0,0,0,0,0.855,92.94,17.33,41.5,151.93,0,Normal,None,151.93
2025-05-30 09:00:00,36.44,64.01,567.57,2.53,Academic_Block_1,Academic,25000,9,4,Friday,5,0,0,0,0,0.338,127.13,17.33,32.09,179.84,0,Normal,None,179.84
2025-05-30 09:00:00,36.44,64.01,567.57,2.53,Central_Library,Library,12000,9,4,Friday,5,0,0,0,0,0.653,83.61,13.14,26.06,125.94,0,Normal,None,125.94
2025-05-30 09:00:00,36.44,64.01,567.57,2.53,Dining_Hall_Mess,Commercial,8000,9,4,Friday,5,0,0,0,0,0.583,52.44,8.36,16.78,75.46,0,Normal,None,75.46
2025-05-30 09:00:00,36.44,64.01,567.57,2.53,Hostel_Boys_Block,Residential,22000,9,4,Friday,5,0,0,0,0,0.255,93.32,12.04,22.62,128.84,0,Normal,None,128.84
2025-05-30 09:00:00,36.44,64.01,567.57,2.53,Hostel_Girls_Block,Residential,18000,9,4,Friday,5,0,0,0,0,0.222,72.44,9.13,17.06,98.06,0,Normal,None,98.06
2025-05-30 10:00:00,33.99,64.23,724.2,1.73,Academic_Block_1,Academic,25000,10,4,Friday,5,0,0,0,0,0.522,130.85,20.65,41.83,191.64,0,Normal,None,191.64
2025-05-30 10:00:00,33.99,64.23,724.2,1.73,Central_Library,Library,12000,10,4,Friday,5,0,0,0,0,0.619,70.37,12.85,24.52,107.38,0,Normal,None,107.38
2025-05-30 10:00:00,33.99,64.23,724.2,1.73,Dining_Hall_Mess,Commercial,8000,10,4,Friday,5,0,0,0,0,0.228,32.7,6.31,9.85,51.31,0,Normal,None,51.31
2025-05-30 10:00:00,33.99,64.23,724.2,1.73,Hostel_Boys_Block,Residential,22000,10,4,Friday,5,0,0,0,0,0.17,71.54,10.69,17.87,102.02,0,Normal,None,102.02
